CustomerId,Age,Employment_Type,Sector,Gender,Part_Of_UK,Income,Native_Country,Loan_Period,Loan_Amount,Other_Debt,Housing_Situation,Has_CCJ
7956,21,Public,Infrastructure,Female,Northern Ireland,15300,UK,513,9300,0,1,0
7978,32,Private,Media,Female,Scotland,50800,UK,114,5600,0,1,0
7998,32,Private,Engineering,Female,South East,13800,UK,569,13700,0,1,0
8020,31,Self-Employed,Education,Female,North West,14200,UK,667,9900,0,1,0
8034,33,Private,Finance,Male,South East,47200,UK,466,9400,0,1,0
8063,34,Volunteer,Healthcare,Female,London,0,UK,266,6100,0,1,0
8128,62,Private,Law,Male,North West,14500,UK,614,6500,20139,1,0
8141,22,Public,Education,Female,South East,30100,UK,72,8300,0,1,0
8151,12,Private,Law,Female,London,28700,UK,714,11200,0,1,0
8179,70,Private,Retail,Male,West Midlands,7900,UK,593,7300,0,1,0
8185,14,Public,Infrastructure,Female,West Midlands,20700,UK,556,12100,0,1,0
8209,30,Private,Engineering,Male,London,23900,UK,550,7100,0,1,0
8227,38,Private,Finance,Female,North West,26200,UK,217,13700,0,1,0
8239,42,Private,Engineering,Female,South East,12700,UK,625,13300,0,1,0
8249,24,Unemployed,N/A,Female,North West,0,UK,777,11600,0,1,0
8250,12,Unemployed,N/A,Male,South West,0,UK,672,12500,0,1,0
8251,43,Private,Healthcare,Male,Midlands,42400,UK,513,10700,215,1,0
8256,32,Self-Employed,Finance,Male,South East,27500,UK,455,11800,0,1,0
8260,42,Private,Law,Male,South East,30800,UK,322,12500,0,1,0
8267,51,Private,Finance,Female,Wales,11900,UK,355,12400,0,1,0
8286,24,Unemployed,N/A,Female,South East,0,UK,610,6600,0,1,0
8329,16,Private,Law,Male,London,28500,UK,22,11200,0,1,0
8337,51,Private,Media,Male,South East,17100,UK,335,9100,0,1,0
8339,49,Private,Technology,Female,London,24900,UK,659,11100,0,1,0
8348,23,Private,Engineering,Male,London,26000,UK,231,8400,0,1,0
8362,24,Public,Healthcare,Male,London,29800,UK,716,11200,0,1,0
8399,38,Private,Healthcare,Female,London,31300,UK,445,7200,9540,1,0
8435,44,Private,Retail,Female,West Midlands,12700,UK,145,8000,0,1,0
8444,17,Private,Law,Male,South East,33200,UK,729,6600,0,1,0
8463,25,Private,Healthcare,Male,North West,23400,UK,310,7300,0,1,0
8491,29,Private,Finance,Male,South East,25200,Ot,274,13600,0,1,0
8495,23,Private,Engineering,Female,North West,20100,UK,608,10800,0,1,0
8502,44,Self-Employed,Finance,Male,South East,70200,UK,647,9900,0,1,0
8545,21,Unemployed,N/A,Female,South West,0,UK,328,10300,0,1,0
8551,14,Private,Agriculture,Male,South West,25600,UK,50,10000,0,1,0
8638,19,Public,Law Enforcement,Female,South East,32300,UK,315,9500,0,1,0
8641,26,Private,Engineering,Female,North West,27400,UK,695,11000,0,1,0
8668,29,Self-Employed,Healthcare,Male,London,24400,UK,609,11500,0,1,0
8711,24,Unemployed,N/A,Female,North West,0,UK,583,11500,0,1,0
8727,20,Unemployed,N/A,Female,Scotland,0,UK,821,7700,0,1,0
8750,39,Private,Finance,Male,South East,16800,UK,205,10000,0,1,0
8758,23,Unemployed,N/A,Male,London,0,UK,705,11900,0,1,0
8867,31,Public,Military,Female,London,28300,UK,336,11900,0,1,3
8877,44,Private,Technology,Female,East Anglia,19000,UK,522,7600,0,1,0
8943,27,Private,Healthcare,Male,North West,16700,UK,694,8400,0,1,0
8987,49,Private,Agriculture,Male,South East,27900,UK,788,9700,0,1,0
9052,21,Public,Infrastructure,Female,North West,23400,UK,473,9200,0,1,0
9063,16,Private,Agriculture,Female,West Midlands,21300,UK,901,11100,0,1,0
9066,37,Private,Retail,Male,London,29100,UK,54,10700,0,1,0
9081,36,Self-Employed,Agriculture,Male,South East,18700,UK,13,10800,0,1,0
9084,33,Private,Retail,Female,North West,26900,UK,556,7700,0,1,0
9097,52,Private,Finance,Male,South East,18300,UK,8,14900,0,1,0
9101,30,Private,Technology,Male,Northern Ireland,18400,UK,432,9500,0,1,0
9130,32,Private,Retail,Male,West Midlands,24300,UK,202,13600,0,1,0
9174,15,Public,Military,Male,North West,25700,UK,477,9500,0,1,0
9179,48,Private,Media,Male,London,21500,UK,1157,10500,0,1,0
9188,35,Private,Technology,Female,North West,60600,UK,900,7100,0,1,0
9219,21,Unemployed,N/A,Male,London,0,UK,294,9800,0,1,0
9228,19,Public,Military,Female,Northern Ireland,19200,UK,971,9800,0,1,0
9241,21,Unemployed,N/A,Female,London,0,UK,139,9800,0,1,0
9244,19,Unemployed,N/A,Male,West Midlands,0,UK,514,12600,0,1,0
9245,25,Private,Finance,Male,London,30300,UK,213,11500,0,1,0
9264,38,Private,Technology,Female,London,32800,UK,304,10800,8031,1,0
9267,38,Self-Employed,Technology,Male,London,33500,UK,680,9600,0,1,0
9276,24,Private,Law,Female,South East,27700,UK,430,10000,0,1,0
9282,26,Private,Retail,Male,Scotland,25600,UK,424,11500,0,1,0
9283,26,Private,Engineering,Male,London,24000,UK,320,11300,0,1,0
9287,29,Private,Media,Male,East Anglia,20500,UK,433,11300,0,1,0
9290,29,Private,Law,Female,London,34800,UK,432,6600,0,1,0
9307,29,Private,Technology,Female,London,35500,UK,612,7200,996,1,0
9358,38,Private,Technology,Female,North West,60100,UK,312,8000,0,1,0
9360,27,Private,Healthcare,Male,East Anglia,16400,UK,580,11600,0,1,0
9388,22,Private,Retail,Female,North West,30000,UK,737,13100,0,1,0
9390,26,Volunteer,Healthcare,Female,West Midlands,0,UK,520,8000,0,1,0
9419,30,Private,Finance,Female,South East,63900,UK,524,9300,0,1,0
9425,16,Public,Education,Male,South West,26100,UK,260,8500,0,1,0
9435,40,Private,Engineering,Male,South West,29000,UK,325,9900,0,1,0
9448,34,Private,Agriculture,Male,North West,69200,UK,374,9300,8406,1,0
9449,29,Volunteer,Education,Male,London,0,UK,420,9900,0,1,0
9492,29,Private,Technology,Female,South East,30700,UK,424,8800,0,1,0
9493,54,Private,Media,Female,Midlands,11400,UK,984,11700,0,1,0
9514,29,Volunteer,Healthcare,Female,London,0,UK,395,9800,718,1,0
9520,31,Private,Retail,Female,London,49300,UK,696,11100,0,1,0
9552,10,Unemployed,N/A,Female,South East,0,UK,82,9300,0,1,0
9559,26,Private,Law,Female,Scotland,32400,UK,774,9700,0,1,0
9575,22,Private,Media,Male,South West,25300,UK,704,8200,0,1,0
9578,47,Private,Finance,Female,London,35400,UK,1045,12100,0,1,0
9604,20,Private,Agriculture,Male,South East,25100,UK,330,8400,0,1,0
9616,25,Private,Healthcare,Male,London,33700,UK,388,13700,0,1,0
9618,60,Private,Agriculture,Male,London,15900,UK,608,13300,4724,1,0
9633,36,Volunteer,Technology,Female,South West,0,UK,368,7100,0,1,0
9653,54,Private,Law,Female,South East,13900,UK,650,7900,0,1,0
9662,41,Private,Engineering,Male,South East,17300,UK,21,11400,0,1,0
9668,29,Private,Engineering,Male,South East,25600,UK,6,10500,0,1,0
9676,44,Private,Agriculture,Male,South East,16500,UK,693,9300,0,1,0
9678,38,Private,Law,Male,North West,31900,UK,638,9800,0,1,0
9683,24,Unemployed,N/A,Female,North West,0,UK,426,11300,0,1,0
9698,24,Public,Healthcare,Female,Midlands,21800,UK,319,7100,0,1,0
9706,46,Private,Law,Female,South East,27300,UK,827,13900,0,1,0
9710,26,Private,Law,Female,London,30500,UK,520,12400,0,1,0
9711,22,Private,Media,Male,Midlands,9400,UK,771,10400,0,1,0
9712,28,Volunteer,Education,Female,South East,0,UK,901,10200,0,1,0
9718,31,Self-Employed,Agriculture,Male,London,28400,UK,422,10300,0,1,0
9724,23,Public,Infrastructure,Female,Scotland,24200,UK,55,9700,0,1,0
9766,31,Private,Technology,Male,Scotland,27700,UK,229,14000,0,1,0
9768,44,Private,Agriculture,Male,North West,39100,UK,29,12000,0,1,0
9786,26,Private,Law,Female,East Anglia,16300,UK,163,6500,9151,1,0
9807,31,Private,Engineering,Male,North East,33200,UK,361,11100,0,1,0
9829,71,Private,Media,Male,London,17300,UK,810,10100,0,1,0
9868,62,Private,Media,Female,South East,12200,UK,952,4700,0,1,0
9929,21,Private,Agriculture,Female,South East,26100,UK,624,7800,0,1,0
9934,29,Private,Technology,Male,South East,27600,UK,782,10700,0,1,0
9962,58,Private,Engineering,Male,North West,12600,UK,366,8900,0,1,0
9966,37,Private,Law,Female,West Midlands,38000,UK,51,11400,0,1,0
9972,71,Private,Media,Female,Midlands,9000,UK,729,8500,0,1,0
10000,15,Unemployed,N/A,Male,London,0,UK,435,10000,0,1,0
10015,40,Self-Employed,Finance,Male,North West,26900,UK,661,13000,0,1,0
10038,37,Volunteer,Technology,Female,West Midlands,0,UK,380,9200,0,1,0
10061,33,Private,Retail,Female,London,26400,UK,556,11100,0,1,0
10071,30,Private,Healthcare,Male,South West,24700,UK,614,12100,0,1,0
10078,27,Self-Employed,Technology,Female,North West,23500,UK,507,10500,0,1,0
10097,44,Private,Agriculture,Female,Northern Ireland,16800,UK,428,8500,0,1,0
10109,24,Public,Military,Female,London,31400,UK,967,8300,0,1,0
10111,30,Private,Agriculture,Male,London,51500,UK,394,8800,0,1,0
10152,29,Private,Retail,Female,London,36500,UK,1118,11000,0,1,0
10159,52,Public,Education,Male,South East,30800,UK,682,10700,0,1,0
10192,32,Private,Law,Female,London,25000,UK,940,10400,0,1,0
10222,17,Unemployed,N/A,Male,London,0,UK,669,12300,0,1,0
10234,29,Private,Retail,Female,South East,30800,UK,303,13300,0,1,0
10250,20,Private,Retail,Female,South East,26400,UK,351,8500,0,1,2
10254,37,Self-Employed,Healthcare,Female,South East,17000,UK,763,6700,0,1,0
10280,30,Private,Retail,Female,South East,22900,UK,832,10900,0,1,0
10299,32,Private,Finance,Female,East Anglia,20300,UK,431,11400,0,1,0
10324,45,Private,Finance,Female,South East,57400,UK,552,6100,0,1,0
10386,48,Private,Finance,Female,Midlands,38300,UK,544,9600,0,1,0
10403,20,Private,Retail,Female,London,32700,UK,763,6900,0,1,0
10408,40,Private,Agriculture,Female,South West,31400,UK,559,13000,0,1,0
10436,31,Private,Technology,Male,London,27100,UK,642,7300,0,1,0
10437,22,Unemployed,N/A,Female,West Midlands,0,UK,185,6600,0,1,0
10440,38,Public,Law Enforcement,Female,West Midlands,21900,UK,1035,10200,0,1,0
10444,52,Private,Law,Male,South East,15800,UK,349,11600,0,1,0
10455,17,Private,Healthcare,Female,London,32600,UK,551,12200,0,1,0
10475,28,Self-Employed,Finance,Female,South East,34600,UK,638,10100,0,1,0
10490,45,Private,Technology,Male,London,52200,UK,218,12200,0,1,0
10491,20,Private,Retail,Female,London,29500,UK,102,12800,0,1,0
10501,40,Private,Healthcare,Male,South West,31400,UK,506,9400,0,1,0
10525,22,Public,Law Enforcement,Female,North West,25200,UK,536,8400,0,1,0
10534,52,Private,Engineering,Female,West Midlands,9800,UK,235,7200,0,1,0
10535,27,Private,Media,Female,South East,33100,UK,605,10300,0,1,0
10544,30,Private,Retail,Female,London,13100,UK,432,11400,0,1,0
10556,22,Public,Infrastructure,Male,South East,32700,UK,633,9000,0,1,0
10557,29,Private,Finance,Female,South West,26200,UK,252,9400,0,1,0
10558,44,Private,Finance,Male,West Midlands,46300,UK,78,11300,0,1,0
10564,25,Private,Healthcare,Female,Scotland,26400,UK,701,8700,8328,1,0
10637,19,Private,Law,Male,East Anglia,21000,UK,21,10800,0,1,0
10640,31,Private,Technology,Female,South East,38200,UK,717,7500,0,1,0
10641,28,Private,Retail,Female,East Anglia,22700,UK,476,7900,0,1,0
10651,23,Public,Education,Female,West Midlands,22300,UK,536,10900,0,1,0
10683,74,Private,Technology,Male,South East,15100,UK,319,10200,0,1,0
10703,17,Unemployed,N/A,Male,South East,0,UK,613,7600,0,1,0
10734,27,Private,Engineering,Male,North West,26200,UK,404,9500,0,1,0
10773,25,Private,Engineering,Female,London,33000,Ot,225,10800,0,1,0
10777,15,Public,Military,Male,Wales,19500,UK,720,6900,0,1,0
10825,39,Private,Finance,Female,London,23200,UK,19,11100,0,1,0
10827,24,Public,Law Enforcement,Female,North West,23800,UK,4,12600,0,1,0
10869,29,Private,Technology,Female,West Midlands,17900,UK,193,14200,0,1,0
10889,22,Unemployed,N/A,Male,West Midlands,0,UK,336,11100,0,1,0
10908,28,Private,Engineering,Female,West Midlands,24000,UK,797,8600,0,1,0
10934,46,Private,Engineering,Female,North West,21400,UK,50,10700,0,1,0
10962,63,Private,Media,Female,South East,16400,UK,243,10300,0,1,0
11046,56,Private,Agriculture,Female,West Midlands,10700,UK,267,8800,0,1,0
11057,34,Private,Technology,Male,South East,47200,UK,169,12400,0,1,0
11071,24,Public,Healthcare,Male,South West,21400,UK,473,9700,0,1,0
11082,19,Public,Education,Male,London,28800,UK,297,12500,0,1,0
11092,15,Public,Healthcare,Female,North West,23800,UK,319,12800,0,1,0
11095,30,Private,Healthcare,Male,Scotland,21700,UK,414,9100,0,1,0
11119,26,Private,Law,Female,East Anglia,20500,UK,389,9400,0,1,0
11127,31,Private,Engineering,Female,South East,42400,UK,128,10700,0,1,0
11133,21,Private,Media,Male,West Midlands,17800,UK,377,9700,0,1,0
11144,30,Private,Retail,Female,South East,11500,UK,440,9300,0,1,0
11151,30,Private,Technology,Male,North West,30400,UK,242,6100,0,1,0
11188,28,Private,Finance,Female,Scotland,21900,UK,613,13200,0,1,0
11193,25,Private,Agriculture,Male,London,33800,UK,96,10100,0,1,0
11237,31,Private,Retail,Male,North West,21500,UK,462,10500,0,1,0
11239,32,Private,Finance,Male,South East,91700,UK,790,7200,0,1,0
11244,21,Public,Healthcare,Female,West Midlands,20200,UK,952,8500,0,1,0
11279,31,Private,Media,Male,South East,30000,UK,1156,11300,0,1,0
11284,29,Private,Healthcare,Female,Midlands,23100,UK,688,8300,0,1,0
11303,38,Private,Finance,Male,South West,28300,UK,626,10300,0,1,0
11330,50,Private,Healthcare,Male,Wales,9300,UK,777,8400,0,1,0
11347,18,Public,Healthcare,Female,South East,27200,UK,325,12000,0,1,0
11349,27,Private,Finance,Male,London,35500,UK,298,7900,0,1,0
11368,23,Unemployed,N/A,Male,South West,0,UK,576,10600,0,1,0
11376,37,Private,Law,Female,North West,36600,UK,708,11500,0,1,0
11383,13,Unemployed,N/A,Female,London,0,UK,1167,7200,0,1,0
11405,36,Private,Media,Male,South East,19900,UK,489,9000,0,1,0
11438,74,Private,Technology,Male,North West,13900,UK,275,9800,0,1,0
11445,25,Private,Law,Female,West Midlands,30000,UK,462,12200,0,1,0
11467,13,Unemployed,N/A,Female,West Midlands,0,UK,866,13000,0,1,0
11468,24,Unemployed,N/A,Female,West Midlands,0,UK,734,9400,0,1,0
11533,47,Private,Engineering,Female,South East,47100,UK,728,10900,0,1,0
11556,11,Unemployed,N/A,Male,West Midlands,0,UK,716,8800,0,1,0
11562,38,Private,Retail,Female,South East,22100,UK,774,12900,0,1,0
11568,29,Private,Healthcare,Female,North West,22600,UK,253,8200,0,1,0
11588,26,Private,Engineering,Female,South East,32400,UK,691,9400,0,1,0
11597,62,Private,Media,Female,London,13600,UK,746,9400,0,1,0
11619,37,Private,Retail,Male,North West,13100,Po,394,11000,0,1,0
11627,43,Self-Employed,Agriculture,Male,North West,22600,UK,673,9400,0,1,0
11711,67,Private,Agriculture,Male,South East,14300,UK,1069,13500,0,1,0
11747,27,Private,Agriculture,Female,North West,26600,UK,199,8000,0,1,0
11807,49,Private,Media,Male,South East,31200,UK,562,9400,3687,1,0
11903,36,Private,Media,Male,London,61000,UK,362,7700,0,1,0
11905,45,Private,Retail,Female,South East,64400,UK,657,9500,0,1,0
11920,29,Private,Finance,Male,South East,35800,UK,1147,4700,0,1,0
11933,20,Private,Media,Male,Midlands,31900,UK,1122,8000,0,1,0
11956,21,Unemployed,N/A,Female,London,0,UK,466,11300,0,1,0
11977,41,Private,Retail,Male,London,19700,UK,924,12000,0,1,0
12021,23,Public,Education,Female,South East,30100,UK,856,9800,0,1,1
12058,19,Public,Infrastructure,Female,South East,31500,UK,662,11500,0,1,0
12066,23,Public,Healthcare,Male,London,31800,UK,277,9500,0,1,0
12074,19,Public,Infrastructure,Female,Scotland,29300,UK,450,9300,0,1,0
12094,16,Public,Education,Male,West Midlands,18900,UK,222,8900,0,1,0
12109,48,Private,Law,Female,South West,12000,UK,825,13500,0,1,0
12126,26,Private,Agriculture,Male,South East,36100,UK,691,8000,0,1,0
12146,36,Private,Media,Male,South East,26400,UK,593,9600,0,1,0
12180,36,Volunteer,Technology,Male,London,0,UK,206,6400,0,1,0
12183,20,Public,Healthcare,Male,London,30500,UK,749,9500,0,1,0
12208,20,Public,Military,Male,North West,25300,UK,228,9100,0,1,0
12239,31,Self-Employed,Education,Male,North West,30700,UK,308,12100,0,1,0
12248,39,Volunteer,Technology,Female,London,0,UK,146,9300,0,1,0
12276,30,Private,Media,Male,London,36200,UK,409,9900,0,1,0
12300,45,Private,Finance,Female,South West,33200,UK,599,12600,0,1,0
12331,24,Public,Healthcare,Female,East Anglia,18900,UK,554,12100,0,1,0
12364,49,Private,Media,Male,North West,16700,UK,50,9500,0,1,0
12374,17,Public,Military,Male,London,31100,UK,540,9600,0,1,0
12380,46,Private,Technology,Male,Scotland,31000,UK,597,12000,0,1,0
12381,26,Private,Retail,Female,West Midlands,21100,UK,675,5500,0,1,0
12383,30,Private,Engineering,Female,South West,44000,UK,607,9000,0,1,0
12394,23,Private,Finance,Female,South East,24300,UK,150,10800,0,1,0
12413,29,Private,Engineering,Female,East Anglia,16200,UK,350,10100,0,1,0
12422,13,Private,Engineering,Male,South West,22200,UK,243,8400,0,1,0
12435,30,Private,Retail,Female,South West,21000,UK,780,9000,8087,1,3
12453,25,Private,Engineering,Male,London,36800,UK,803,10500,0,1,0
12485,15,Unemployed,N/A,Male,West Midlands,0,UK,225,11800,0,1,0
12491,21,Unemployed,N/A,Female,North East,0,UK,887,8200,0,1,0
12492,41,Private,Engineering,Male,London,16400,UK,330,11900,0,1,0
12505,35,Private,Media,Female,South East,43100,UK,523,9600,0,1,0
12521,14,Unemployed,N/A,Male,West Midlands,0,UK,386,9100,0,1,0
12541,21,Unemployed,N/A,Female,West Midlands,0,UK,804,11200,0,1,1
12578,32,Private,Retail,Female,London,30600,UK,252,3900,0,1,0
12603,30,Private,Media,Female,Midlands,10100,UK,119,11200,0,1,0
12620,50,Private,Healthcare,Female,London,16700,UK,693,12000,0,1,0
12634,47,Volunteer,Healthcare,Female,North West,0,UK,358,10800,0,1,0
12649,24,Unemployed,N/A,Male,South East,0,UK,122,14700,0,1,0
12654,45,Private,Retail,Female,South East,51000,UK,181,11200,0,1,0
12726,24,Public,Healthcare,Male,South East,31000,UK,567,8900,0,1,0
12730,34,Private,Healthcare,Female,North West,44700,UK,231,8100,0,1,0
12735,25,Private,Healthcare,Male,West Midlands,16600,UK,781,12600,0,1,0
12737,36,Private,Engineering,Female,South East,34300,UK,635,12500,0,1,0
12752,29,Volunteer,Healthcare,Female,London,0,UK,401,8600,0,1,0
12759,17,Public,Healthcare,Male,Midlands,20300,UK,479,8000,0,1,0
12766,46,Private,Law,Male,London,33200,UK,225,9100,0,1,0
12769,26,Private,Agriculture,Female,South East,31400,UK,283,10800,0,1,0
12803,64,Private,Agriculture,Male,East Anglia,2600,UK,1054,7500,0,1,0
12808,47,Private,Agriculture,Male,South East,20400,In,629,9200,0,1,0
12810,41,Public,Healthcare,Male,South East,27200,UK,24,10600,0,1,0
12821,20,Public,Military,Female,Wales,18900,UK,411,7100,0,1,0
12848,31,Private,Law,Male,East Anglia,19000,UK,724,10900,0,1,0
12872,63,Public,Education,Male,Scotland,28900,UK,558,8600,0,1,0
12878,19,Private,Healthcare,Female,North East,21800,UK,770,10500,0,1,0
12902,22,Unemployed,N/A,Male,South East,0,UK,501,7600,0,1,0
12951,28,Private,Technology,Female,West Midlands,10300,UK,203,9400,3247,1,0
12953,20,Unemployed,N/A,Male,North West,0,UK,630,13300,0,1,0
12955,41,Private,Media,Male,East Anglia,51400,UK,899,9100,0,1,0
13012,41,Private,Engineering,Male,South West,19200,UK,498,8700,0,1,0
13031,23,Private,Law,Male,East Anglia,20600,UK,582,7500,0,1,0
13071,64,Private,Retail,Male,North West,10800,UK,245,9100,0,1,0
13080,42,Private,Media,Male,West Midlands,22600,UK,508,9800,0,1,0
13117,44,Private,Media,Female,London,34500,UK,785,11500,0,1,0
13123,30,Private,Retail,Male,East Anglia,19600,UK,549,10200,0,1,0
13141,44,Private,Technology,Female,North West,19500,UK,552,11300,0,1,0
13150,28,Private,Finance,Female,South East,22700,UK,658,8300,0,1,0
13163,27,Private,Agriculture,Female,North East,13500,UK,771,11500,0,1,0
13170,18,Private,Agriculture,Female,London,31800,UK,403,11000,0,1,0
13176,24,Unemployed,N/A,Female,South East,0,UK,1164,8600,0,1,0
13183,64,Private,Law,Female,West Midlands,5500,UK,754,10600,0,1,0
13281,52,Private,Technology,Male,South East,17500,UK,863,10400,11954,1,0
13288,22,Private,Law,Female,West Midlands,21400,UK,193,8400,0,1,0
13301,36,Private,Finance,Male,South East,45200,UK,473,11500,0,1,0
13315,42,Private,Healthcare,Female,East Anglia,19700,UK,1229,9200,0,1,0
13356,23,Private,Agriculture,Female,London,30600,UK,103,7100,0,1,0
13362,22,Private,Retail,Male,South East,34900,UK,531,9400,0,1,0
13391,28,Private,Retail,Male,West Midlands,18600,UK,414,9000,0,1,0
13394,24,Public,Healthcare,Male,London,31300,UK,475,8700,0,1,0
13404,52,Volunteer,Technology,Female,Scotland,0,UK,348,12400,0,1,0
13414,52,Private,Media,Female,East Anglia,5000,UK,998,8100,0,1,0
13454,34,Private,Retail,Female,West Midlands,30000,UK,138,9500,0,1,0
13493,26,Private,Media,Female,North West,23200,UK,916,10900,0,1,0
13504,35,Public,Education,Female,London,32300,UK,17,11200,0,1,0
13510,24,Public,Infrastructure,Female,South East,27500,UK,747,12300,0,1,2
