ShotId,PlayerID,distance_feet,angle,firstName,lastName,height,weight,position,Score
891,802,18.1,8,Andrew,Ugarte-Schirrmeister,197.6,99.2,SG,1
892,49,14.5,19,Nathan,Dickson,200.1,100.9,SG,1
893,907,14.4,9,Anthony,Richardson,223.5,111.7,C,1
898,917,19.9,4,Charles,Baker,218.5,109.3,C,1
902,175,23.2,15,Isaac,Douglas,200.4,102.1,SF,0
903,749,13.8,3,Zane,Major,212.5,108.6,SF,1
905,39,23.4,22,Logan,Pooser,190.8,96,PG,0
906,23,18.2,9,Jerricoe,Mcclelland,187.3,93.8,SG,0
909,163,26.1,5,Julian,Benjamin,210.2,106.3,PF,0
911,987,26.6,7,Eddric,Hicks,205.2,103.2,PF,0
913,965,23,13,Thomas,Elie,207.2,103.4,PF,0
914,655,24.5,2,Dewon,Crossley,204.8,101.3,SF,0
920,73,15.8,11,Sirsedrick,Smith,190.8,95.1,PG,1
922,424,20.7,4,Jesse,Wright,225.8,112.1,C,1
923,939,24.2,5,Antoine,Ware,189.6,94.7,SG,0
926,693,16.2,16,Riley,Osman,190.8,93.6,PG,1
929,615,16.3,4,Naazi Umaar,Anderson,195.5,98.6,SG,1
933,258,23.4,2,Tyler,Koslosky,210,105.6,C,1
937,676,18.7,8,Shelby,Stone,218,108,C,0
945,825,12.5,11,Franklin,Araya,223.1,112.7,C,1
947,444,11.3,1,Dustin,Memmer,203.9,100.7,SF,1
949,850,20.5,4,Nicholas,Wood,212.4,106.7,PF,1
950,624,24.3,24,Tyler,Rillings,221.7,109.9,C,0
951,200,19.6,5,David,Hoffman,213.5,107.7,PF,1
953,458,13.5,7,Spencer,Moseley,209,105.8,PF,1
955,837,24,6,De'Ron,Robinson,218.8,108.1,C,0
957,179,14.1,13,Soren,Taylor,190.8,95.3,PG,1
958,597,26.9,31,Darius,Jackson,198.6,99.4,SF,0
960,863,22.5,1,Anthony,Ellidridge,202.4,99.4,SF,1
962,994,22.3,11,Drake,Hinrich,208.7,104.5,PF,0
963,581,22,4,Patrick,Law,205.4,102,SG,1
965,827,19.5,6,Joshua,Kratz,213.7,106.9,PF,1
967,484,17.5,4,Casey,Hankel,222.4,111.3,C,1
969,733,13.2,31,Marcus,Davis,210.7,103.4,PF,1
970,871,25.6,4,Carl,Perry,210.5,106.2,PF,1
973,764,32.2,51,Leo,Fittje,210.5,104.7,PF,0
974,315,24.9,4,Mohamed,Miller,214.6,106.8,C,1
976,572,18.7,9,Jordan,Stoltzfus,210.1,105.3,PF,1
977,835,20.8,22,Damiane,Sena,197.9,97,SG,0
978,36,18.1,5,Cole,Ramsey,208.2,105.5,PF,1
980,138,23.7,8,Trevor,Kelley,210.8,106.8,PF,1
982,753,17.1,36,Arvilla,Wantings,211.5,105.7,PF,0
987,488,17.2,17,Ryan,Hershfeldt,190.8,95.8,PG,1
988,551,19.8,2,Isaiah,Davis,190.8,93.9,PG,1
989,627,28.1,6,Chaise,Lewis III,199.2,99.6,SF,0
990,946,17.3,41,Jack,Luckner,200.1,99.7,SF,0
992,705,18.2,24,Isaiah,Martin,211.5,105.3,C,1
994,955,24.9,6,Said,Leake,197.8,98.2,SG,0
995,851,12.3,7,Micah,Canty,208.9,103.3,SF,1
999,569,20.9,5,Deqwan,King,190.8,93.5,PG,1
1000,753,32.7,8,Arvilla,Wantings,211.5,105.7,PF,0
1004,755,25.4,25,Adam,Taylor,190.8,95,PG,0
1005,799,25.1,16,Arthur,Turner,190.8,93.6,PG,0
1008,166,15.8,0,Nicholas,Moore,215.8,108,PF,1
1010,101,16.3,30,Tyler,Atsedu,190.8,96.1,PG,0
1011,122,18.1,6,Taylon,Laisure,195,97.6,SF,1
1013,23,21,5,Jerricoe,Mcclelland,187.3,93.8,SG,0
1014,963,17.8,2,Eugene,Adetoye,221.1,110.2,C,1
1018,742,25.5,9,Liam,Kendig,205.4,102.5,PF,0
1019,968,16.4,4,Spencer,Spatz,200.1,100.5,SF,1
1020,147,15.9,9,Maurice,Dansby,199.4,99.2,SF,1
1021,434,21.1,4,Scott,Kalra,212.4,105.3,PF,1
1023,152,18.6,15,Justin,Nuriyev,216,107.8,PF,1
1024,509,26.9,23,Laquan,James,205,102,PF,0
1025,656,19.1,23,Laird,Heier,183.8,91.1,SG,0
1026,593,15.5,2,Kyle,Copeland,218.1,108.5,PF,1
1027,762,30.1,13,Mark,Culbertson,223.6,112.5,C,0
1029,104,22.5,1,Christopher,Klein,218,109.1,PF,1
1030,13,4.6,4,Travon,Smith,221.6,109.8,C,1
1031,487,21.6,1,Christopher,Burton,205.5,102.5,PF,1
1034,26,26.5,8,Tory,Fernelius,190.8,96.4,PG,0
1035,326,28.6,2,Daniel,Andre,218.5,109.6,C,0
1037,618,23.7,4,Hart,Sawaged,213,106.1,PF,1
1039,511,21.6,24,Marquez,Shazier,199.9,99.1,SG,0
1040,224,14.9,11,David,Lundeen,198.6,99.8,SF,1
1041,539,28.7,1,Kentuan,Leverette,223,112.2,C,0
1042,510,16.8,2,David,Shakin,196.6,98.2,SG,1
1043,132,17.2,23,Blake,Liptrap,190.8,94,PG,1
1047,952,22.9,0,Keenan,Wortman,197.2,99.1,SF,0
1050,599,19.1,11,Xavier,Harrison,192.8,95.3,SF,1
1051,183,17.8,36,Abraham,Tuti,190.8,94.9,PG,0
1053,253,16.9,15,Quincy,Mower,190.8,94.6,PG,1
1054,975,15.6,4,Trey,Scott,193.3,97.2,SF,1
1057,53,20.8,8,Javan,Hoell-Dixon,195.1,99,SG,1
1058,140,27.4,8,Kyle,Knapp,206.9,104.1,SF,0
1059,527,15,13,Trey,Hurst,220.1,110.3,C,1
1064,597,16.8,5,Darius,Jackson,198.6,99.4,SF,1
1066,275,20,8,Deangelo,Wright,206.8,102.8,PF,0
1068,310,16.1,1,Matthew,Snart,197.3,99.1,SF,0
1069,324,20,2,Brian,Miller,204.5,102,PF,1
1073,250,16.7,35,Ryan,Gatson,209.7,104.6,PF,0
1075,879,24.8,30,Erin,Hazard,191.1,95.1,SG,0
1078,334,15.9,9,Kalub,Phillips,190.3,94.7,SG,1
1080,332,22.9,21,Nathan,Nagel Hersch,197.7,100.9,SF,0
1083,643,11.6,10,Darius,Abdalla,200.8,99.5,SF,1
1087,260,12.2,5,Nathaniel,Palermo,190.8,95.1,PG,1
1089,686,17.9,9,Cody,Orr-Scheel,207.8,103.3,PF,1
1091,646,19.2,9,Dylan,Burns,201.9,100.1,SF,1
1093,948,14.3,36,Kory,Carter,203.6,103.2,SF,1
1094,59,18.5,18,Robert,Bohannon-Pea,204.3,101,SF,0
1095,989,13.8,43,Quarmarius,Johnson,206.2,104.1,SF,0
1098,345,19,28,Christopher,Yussufu,190.8,95.2,PG,0
1100,647,18.7,3,Dominic,Mitchell,210.6,105.2,PF,1
1102,116,22.1,5,Brent,Riggio,215.5,106.8,PF,1
1103,427,17.2,20,Melike,Green,218.9,110.8,C,0
1105,47,22.8,15,Davion,Wheeler II,211.6,106.7,C,0
1107,363,20.5,43,Isaiah,Williams,198.7,100.4,SF,0
1108,235,20.8,11,Darrion,Merriweather,223.2,111,C,1
1110,640,28.4,41,Cody,Wood,192.4,96,SG,0
1114,102,33.6,7,Scott,Kocman,200.2,100.1,SF,0
1119,316,14.2,5,Evan,English,190.8,94.5,PG,1
1121,307,16.8,14,Elijah,Jones,209.7,103.6,PF,1
1122,130,20.6,18,Christopher,Ellsworth,224,112.4,C,1
1123,317,15.7,1,Jeremy,Anderson,222.2,112.4,C,1
1124,582,22.5,5,James,Keith,210.9,105.9,SF,1
1125,924,19.5,11,Kevin,Gall,228.4,114.1,C,1
1127,788,25.4,7,Cameron,Goldman,190.8,95.7,PG,0
1128,867,14.1,4,Tyrell,Jackson,190.8,94.7,PG,1
1129,56,15.4,3,Joshua,Hamilton,216.3,108,C,1
1132,600,6.5,8,John,Zavilla,211.6,105.5,PF,1
1133,197,17.6,5,Quentin,Ogunremi,203.3,103.7,SG,0
1134,364,23.4,4,Ryan,Hlatki,200.8,100.5,SF,0
1135,131,17.8,54,Jarade,Debose,209.6,105.1,PF,0
1138,494,30.3,11,Auston,Mcmanus,204.6,102,PF,0
1139,991,23,19,Orville,Johnson,190.8,95.1,PG,0
1140,714,14.3,10,Tristian,Stacks,201.7,100.3,SG,1
1141,39,16.7,21,Logan,Pooser,190.8,96,PG,0
1142,563,20.5,10,Tyler,Allmon,202.2,100,SF,1
1143,703,23.7,57,Benjamin,Watkines,201.5,100.7,SG,0
1144,108,21.2,6,Austin,Allen,215.5,108.4,PF,1
1146,836,18.6,8,Langhorne,Mcquilliams,208.5,104.6,PF,1
1151,322,17.3,3,Colin,Hornbecker,211,105.4,PF,1
1154,72,19.9,20,Russell,Johnson,188.4,92.7,SG,0
1155,961,27,0,Tavaughn,Mulinde,225,113.4,C,0
1157,393,21.9,12,Daveon,Jones-O'Bannon,190.8,96.2,PG,0
1160,332,25.6,25,Nathan,Nagel Hersch,197.7,100.9,SF,0
1165,58,22.8,19,Jacob,Mcnatt,207.2,103.7,PF,1
1167,500,17.6,29,Michael,Lipitz,201.2,100.9,SF,0
1169,597,29.3,16,Darius,Jackson,198.6,99.4,SF,0
1170,77,14.4,5,Mengistu,Perkins,195.3,96,SG,1
1171,82,18,12,Plamen,Flaherty,222.9,112.7,C,1
1172,858,15.1,24,Reno,Hotaling,200.5,100.9,PF,0
1174,561,18.4,2,Elijah,Mathis,190.8,96.4,PG,0
1178,252,16.8,23,Connor,Murphy,201.1,100.8,SF,0
1180,535,19.6,6,Brandon,Eshetu,210.6,105.4,PF,1
1181,70,26.2,0,Dylan,Smith,190.8,94.7,PG,1
1186,549,22.7,29,Tracy,Taylor,190.8,96.6,PG,0
1189,190,18,12,Blaine,Weaver,217.6,108.3,PF,0
1190,41,20.1,13,Brenden,Polk,214.9,109.1,PF,0
1191,155,14.2,17,Isaiah,Green,190.8,96.1,PG,1
1192,841,22.7,7,Edward,Allen,221.1,111.3,C,1
1196,250,20.3,2,Ryan,Gatson,209.7,104.6,PF,1
1197,79,19.6,20,Devante,Bordeaux,200,98.8,SF,0
1198,420,27.2,6,Jesse,Meakins,218.6,107.8,C,0
1201,611,21.6,18,Temitayo,Carter,203.5,101.8,SF,0
1203,407,25.2,12,J'Azmin,Molock,207.3,104.2,SF,0
1205,293,26.9,1,Anthony,Reid,213.6,105.9,PF,1
1206,384,23.7,15,Garrett,Mccomas,200.5,101.4,SF,0
1207,906,17.4,18,Michael,Croy,207.5,103.8,PF,1
1208,34,21.3,5,Joseph,Wallingford,199.1,100.9,SG,1
1211,310,21.4,67,Matthew,Snart,197.3,99.1,SF,0
1212,399,16.5,1,Dominique,Mclean,198,98.4,SF,1
1213,416,22.6,4,Eric,Kalkman,214,106.1,PF,0
1216,228,16.9,3,William,Rosen,199.8,100.9,SG,1
1217,667,20.1,13,Tarik,Butler,216.5,108.9,PF,1
1219,668,14.9,28,Austin,Kelly,196.9,97.3,SG,1
1220,516,19.5,26,Alexander,Wolf,194.7,97.2,SF,0
1221,592,27.9,9,Garrick,Smith,196.5,97.7,SF,0
1223,402,28.8,8,Bobby,Givens,225.9,112.3,C,0
1226,331,12.1,12,Joseph,Moore,212.1,106.8,PF,1
1228,792,26.7,5,Mark,Davis,211.2,106.3,PF,0
1229,543,20.4,28,Kameron,Littlejohn,206,104.1,PF,0
1230,500,13.5,9,Michael,Lipitz,201.2,100.9,SF,1
1231,314,13.8,10,Erik,Shaw,197.3,98.4,SF,0
1234,852,29.3,1,Joseph,Coberly,211,103.6,PF,0
1236,836,21.1,24,Langhorne,Mcquilliams,208.5,104.6,PF,0
1237,738,18.1,33,Thomas,Beck,190.8,95.1,PG,0
1239,162,18.5,18,Aleksandr,Mccurry,196,97.2,SG,0
1240,704,26.1,11,Brandon,Jackson,198.8,98.9,SF,0
1243,648,25.6,9,Travis,White,203.7,102.5,PF,0
1244,371,7.2,32,Avery,Sanders,197,99.2,SG,1
1246,505,16.4,2,Jayson,Powell,201.7,99.8,SF,1
1247,273,16.1,4,E'Phraim,Williams,219.7,111.2,C,1
1248,39,21.3,3,Logan,Pooser,190.8,96,PG,1
1250,745,27.1,4,Garry,Ware,187.7,94.3,SG,0
1253,653,26.2,13,Devundrick,Pier,215.1,105.7,PF,0
1257,661,15.9,1,Zsakkar,Hill-Allen,211.2,106.5,PF,1
1258,431,22.3,2,Daquan,Dubale,195.5,99.1,SG,1
1259,519,25.1,14,Darryl,Harrell,190.8,96.2,PG,0
1260,212,21,5,Daniel,Fitzsimmons,190.8,95.5,PG,0
1261,669,23.8,5,Devin,Hill,196.9,100.9,SG,0
1262,652,30.6,9,Dakota,Tucker,195.8,98.4,SF,0
1266,112,25.8,8,Casey,Laustsen,195.9,99.3,SF,0
1268,209,16.2,11,Jermaine,Smith,221.7,113.2,C,1
1269,484,20.1,16,Casey,Hankel,222.4,111.3,C,0
1270,612,20,18,Brandon,Parker,190.8,95.5,PG,0
1271,526,21.8,5,Jacob,Willey,218.9,109.4,C,0
1272,563,19.4,12,Tyler,Allmon,202.2,100,SF,0
1274,84,18.8,15,Lane,Duarte,190.8,95.7,PG,0
1275,901,27.2,17,Carlos,Willis,200.8,99.6,SG,0
1276,82,17.6,17,Plamen,Flaherty,222.9,112.7,C,1
1278,529,13.6,10,Jonathan,Dorrell,220.2,109.6,C,1
1279,875,21.6,7,Chrant,Martin-Padilla,194.3,97.8,SF,1
1280,964,21.4,24,Andrew,Smargie,211.1,106.5,PF,0
1282,4,19.5,1,Blake,Sanders,192.9,95.8,SG,1
1284,121,25.5,26,Daniel,Simpson,190.8,94.1,PG,0
1289,213,25.8,15,Mark,Speights,200,100.8,SF,0
1290,739,21.5,50,Mark,Adams Starkey,227.6,113.9,C,0
1291,471,23.6,8,Macklin,Wood,221.7,110,C,1
1292,345,23.5,3,Christopher,Yussufu,190.8,95.2,PG,1
1293,828,17.2,1,Kyle,Kutter,197.8,97.9,SF,1
1296,822,17.9,5,Dustin,Martinez,192.6,97.9,SG,1
1297,714,29.2,1,Tristian,Stacks,201.7,100.3,SG,0
1299,359,16.5,10,Jarmosley,Mcknight,190,93.5,SG,1
1300,188,24.2,20,Ethan,Wenck,190.8,95.1,PG,0
1302,415,18.8,11,Antonio,James,215.4,108.3,C,1
1306,824,15.2,3,Trent,Duncan,190.8,96.4,PG,1
1307,76,17,11,Logan,Lujan,216.8,109.8,C,1
1308,203,14.9,2,Dominique,Chaffin,194.8,98.7,SG,1
1309,223,18.4,9,Shamari,Deatherage,202.5,100.4,SF,1
1311,661,23.3,8,Zsakkar,Hill-Allen,211.2,106.5,PF,0
1313,522,22.8,21,David,Switzer,198.1,99,SG,0
1314,869,10.5,8,Galen,Hudson,191.3,97.1,SG,1
1315,453,28.5,5,Khyrie,Tribble,215.8,107.5,C,0
1316,437,19.9,9,Troy,Hutchinson,189.9,94.5,SG,1
1317,222,26.1,6,Wyatt,Zimecki,190.8,96.9,PG,1
1319,33,20.6,5,Devaun,Cureton,190.8,95.3,PG,1
1322,237,23.3,6,Dejuan,Hatcher,201.9,101.2,SG,0
1323,415,27.5,7,Antonio,James,215.4,108.3,C,0
1326,366,12.2,8,Kyle,Davis,208.3,103.1,PF,1
1329,834,17,30,Randolph,Hinch,210.4,106.7,PF,1
1332,36,25.2,13,Cole,Ramsey,208.2,105.5,PF,0
1333,716,15.4,21,Cody,Lantsov,199.2,99,SF,1
1336,391,25.2,0,Joshua,Atsedu,200.5,101.8,SG,0
1337,156,19.9,4,Edward,Lashbrook,208.1,105.1,PF,1
1338,760,12.7,7,Lucas,Hentges,199.1,98.6,SG,1
1342,234,17.5,16,Sam,Harris,218.9,108.5,C,1
1344,803,19.3,23,Jonas,Rollins,190.8,94.6,PG,0
1346,105,25.7,4,Ronnie,Wofford,190.8,95.2,PG,1
1347,646,18.6,5,Dylan,Burns,201.9,100.1,SF,1
1348,661,24.6,25,Zsakkar,Hill-Allen,211.2,106.5,PF,0
1350,82,23.7,16,Plamen,Flaherty,222.9,112.7,C,0
1351,796,18.5,32,Dalton,Rather,194.7,98.4,SG,0
1356,714,16,10,Tristian,Stacks,201.7,100.3,SG,1
1361,920,25.5,3,Jason,Hampton,198.1,99.4,SF,1
1364,890,12.5,11,Scott,Crews,201.3,100.2,SF,1
1365,928,20.3,19,Kevin,Kahle,205,99.8,SF,0
1367,709,16.5,16,Yonael,Kiflom,190.6,93.4,SG,1
1368,42,22,6,Joseph,Arko,190.8,95.7,PG,0
1369,576,20.8,1,Brandon,Fair,199.3,101.3,SF,1
1371,170,20.3,30,Colton,Brenner,190.8,95.6,PG,0
1377,773,17.8,9,Brendan,Hill,196.5,98.2,SG,1
1378,705,25.7,3,Isaiah,Martin,211.5,105.3,C,0
1380,380,20.7,26,Dalton,Powell,197.2,97.4,SG,0
1382,399,33.1,9,Dominique,Mclean,198,98.4,SF,0
1384,283,21.4,2,Marquel,Leday,199.6,97.9,SG,1
1385,439,19.7,2,Keith,Johnson,214.9,107.9,C,1
1390,734,24.3,6,Sean,Edmundson,199,99.3,SG,1
1391,581,16.4,27,Patrick,Law,205.4,102,SG,0
1392,580,27.4,24,Justin,Chance,190.8,95.8,PG,0
1393,371,20.2,17,Avery,Sanders,197,99.2,SG,0
1394,247,19.3,2,Austin,Adams,190.8,96.2,PG,1
1395,992,21.5,17,Tyler,Taylor,190.8,96.1,PG,0
1399,432,25.7,8,Kevin,Neuenschwander,221.4,112,C,0
1400,332,23.9,31,Nathan,Nagel Hersch,197.7,100.9,SF,0
1401,760,23.4,9,Lucas,Hentges,199.1,98.6,SG,0
1403,155,22.4,26,Isaiah,Green,190.8,96.1,PG,0
1404,770,19.3,9,Tyler,Lee,190.8,94.8,PG,1
1405,499,20.5,6,Terrance,Cooks,202.2,102,SF,1
1406,173,12.8,31,Andre,Said,197.5,96.9,SG,0
1413,450,27.9,2,Jacob,Debord,197.1,100.5,SF,0
1419,655,9.7,27,Dewon,Crossley,204.8,101.3,SF,1
1420,140,14.7,3,Kyle,Knapp,206.9,104.1,SF,1
1421,394,22,24,Cameron,Hansel,190.8,95.9,PG,0
1423,862,23.8,15,Michael,Mattingley,225.2,111,C,0
1424,210,18,21,Neal,Doty,190.8,96,PG,1
1427,821,17.6,12,Gavin,Shepard,225.2,113,C,0
1428,867,28.7,20,Tyrell,Jackson,190.8,94.7,PG,0
1430,604,20.8,14,Ryan,Newcombe,192.4,96.7,SG,1
1432,8,16.5,7,Nicholas,Grantham,198.9,100.1,SG,1
1433,441,24.4,17,Brian,Mccoy,221,110.9,C,0
1437,39,20.8,19,Logan,Pooser,190.8,96,PG,0
1439,493,16,0,Trevonte,Williams,214.4,108.2,C,1
1440,877,17.7,11,Darrell,Lovett,202,99.9,SG,1
1441,542,31.1,20,Bryan,Gerkin,190.8,95.9,PG,0
1444,607,18,10,Elijah River,Jefferson,204,101.6,SF,1
1446,351,21.8,8,Tevin,Cook,190.6,96.1,SG,0
1447,396,13.5,51,Grant,Merewether,207.2,103.9,PF,0
1450,163,27,1,Julian,Benjamin,210.2,106.3,PF,0
1451,899,11.1,20,Nalajuan,Hutchinson,194.3,97.4,SF,1
1452,167,15.3,11,David,Cooley,195,97.7,SF,0
1453,298,24.7,4,Joshua,Waechter,209.8,106.1,PF,0
1454,719,24.8,18,Jowan,Arrington,190.8,96.2,PG,0
1455,614,21.5,6,Austin,Lee,217,108.8,C,1
1456,349,21.6,20,Tevon,Walters,217.5,107.8,C,0
1457,197,21.3,6,Quentin,Ogunremi,203.3,103.7,SG,1
1459,162,27.2,25,Aleksandr,Mccurry,196,97.2,SG,0
1463,584,14.8,24,Tyler,Dickinson,220.4,111,C,1
1464,879,21.5,2,Erin,Hazard,191.1,95.1,SG,1
1466,841,21.9,14,Edward,Allen,221.1,111.3,C,0
1467,218,14.6,3,Connor,Fry,202.3,100,SG,1
1468,327,23,5,Jordan,Lapioli,190.8,95.4,PG,0
1471,145,22.7,3,Daud,Forrest,190.8,93.8,PG,0
1472,518,15.6,26,Mack,Perez,190.8,94.3,PG,1
1473,906,22.6,6,Michael,Croy,207.5,103.8,PF,0
1474,314,11.3,14,Erik,Shaw,197.3,98.4,SF,1
1476,452,24.2,3,Jeremy,Staib,201.5,99.9,SF,0
1480,432,21.5,9,Kevin,Neuenschwander,221.4,112,C,0
1482,274,15.3,31,Austin,Cochran,201.8,102.9,SF,1
1483,990,20,16,Jesse,O'Leary,221.8,110.2,C,0
1487,184,24.4,2,William,Reeves,210.8,105,PF,0
1488,562,18.4,3,Christian,Simmons,199.1,99.8,SF,1
1489,841,25.7,8,Edward,Allen,221.1,111.3,C,0
1490,524,34.4,12,Colby,Nible,211.5,105.6,PF,0
1491,228,10.6,6,William,Rosen,199.8,100.9,SG,1
1494,780,24.5,2,Skyler,Mierau,198.7,99.9,SF,1
1495,334,21.4,9,Kalub,Phillips,190.3,94.7,SG,1
1496,920,14.8,18,Jason,Hampton,198.1,99.4,SF,1
1498,638,11.6,25,Cole,Lee,190.8,94.4,PG,1
1499,762,23.7,11,Mark,Culbertson,223.6,112.5,C,0
1502,560,24,16,Sean,Smiley,194.1,97.1,SG,0
1503,175,21.3,19,Isaac,Douglas,200.4,102.1,SF,0
1504,466,24.2,1,Beau,Schmalz,195.5,99.2,SG,1
1505,20,18.6,7,Dale,Zeutzius,209.6,104.2,PF,1
1508,848,23.2,2,Ryan,Martin,190.8,93.2,PG,0
1509,94,24.5,25,Wyatt,Zelenko,199.1,99.4,SG,0
1510,287,16.6,0,Adrian,Daniel,207.5,105,PF,1
1513,469,24,20,Marcus,Harrison,206.9,103,PF,0
1515,982,17.7,4,Andrew,Underwood,219.5,109.9,C,1
1517,795,20,24,Donovan,Trotman,190.8,94.6,PG,0
1518,435,14,3,Eustace,Williams,201.8,99.8,PF,1
1519,922,33.9,18,Ian,Aceto,197.7,99.1,SG,0
1524,194,22.5,14,Taylor,Comer,190.8,94.7,PG,0
1526,620,17.8,7,Alec,Van Deren,195.5,97.5,SF,1
1527,339,11.7,11,Ermias,Brayshaw,228.5,114.9,C,1
1528,918,22.6,25,Kristopher,Rupp,199.3,100.4,SF,0
1529,892,23.5,2,Conner,Graef,205.1,102.3,PF,1
1530,147,18.8,17,Maurice,Dansby,199.4,99.2,SF,0
1531,540,19.3,8,Kalvyn,Risedorf,190.8,96.5,PG,1
1532,717,30.4,18,Jasen,White,189.6,95.6,SG,0
1533,683,15,10,Anthony,Shoeboot-Oliver,197.6,97.6,SG,0
1536,409,17.5,2,Preston,Mcdowell,215.4,107.4,C,1
1537,414,21.2,3,Shawn,Daugherty,221.2,110.6,C,1
1540,534,16.4,17,Justin,Colaroso,190.8,95.4,PG,0
1542,579,21,9,Elliott,Bankett,229,115.4,C,1
1546,330,15.8,17,Robert,Baeckel,207.4,104.4,SF,1
1550,745,22.8,13,Garry,Ware,187.7,94.3,SG,0
1552,989,14.5,43,Quarmarius,Johnson,206.2,104.1,SF,0
1556,159,16.6,25,Kalib,Flakes,191.5,97.5,SG,1
1558,126,19.8,21,Ryan,Allen,190.8,96.4,PG,0
1561,699,18.4,16,Matthew,Starling,190.8,95.5,PG,0
1565,540,23,15,Kalvyn,Risedorf,190.8,96.5,PG,0
1566,217,18.3,6,Jordon,Johnson III,200.2,99,SF,0
1568,19,25.3,21,Simlah,Shelleman,213.8,106.1,PF,0
1571,489,22.6,9,Isaiah,Wahleithner,201.8,101.4,SG,1
1573,483,20.7,24,Darrian,Johnson,200.4,99.6,SF,0
1577,687,24,1,Terrell,Hayes,195.2,97.8,SG,1
1578,369,14.5,52,Isaac,Hunt,199.9,99.6,SF,0
1580,494,26.2,13,Auston,Mcmanus,204.6,102,PF,0
1581,463,24.1,8,Dante,Burnett,196.3,101.5,SG,0
1583,684,21.2,5,Daniel,Jackson,190.8,94,PG,1
1584,203,13.1,2,Dominique,Chaffin,194.8,98.7,SG,1
1587,649,24.8,14,Gregory,Wilson,190.8,94.8,PG,0
1591,568,17.8,0,Nicholas,Martin,190.8,96,PG,1
1592,191,19.7,24,Michael,Johnson,190.8,96.1,PG,0
1594,338,25.5,5,Jesse,Mccormack,198.1,98.7,SF,0
1597,903,27.5,12,Daezionte,Johnson,225.4,112.3,C,0
1599,642,12.1,8,Kyle,Jones,190.8,95.5,PG,1
1602,514,20.9,42,Cyrus,Villarreal,209.8,104.3,PF,0
1603,259,37.1,18,Devante,Martinez Dozier,197.6,99.8,SG,0
1605,56,15.5,26,Joshua,Hamilton,216.3,108,C,1
1606,806,19.9,11,Steven,Jens,198,99.4,SF,1
1609,988,26.8,0,Rylan,Power,195.5,98.3,SG,0
1613,260,25.6,7,Nathaniel,Palermo,190.8,95.1,PG,0
1614,486,11.6,10,Kevin,Velic,190.8,95.3,PG,1
1616,463,12.7,4,Dante,Burnett,196.3,101.5,SG,1
1618,318,14.8,22,Kirk,Noureddine,204.5,101.4,SF,0
1620,165,20.6,13,Darrian,Nunally,190.8,95.8,PG,0
1621,634,17.7,9,Michael,Pipher,208.1,102.7,PF,1
1623,410,15.2,9,James,Turner,195.1,96.7,SG,1
1624,275,20.1,0,Deangelo,Wright,206.8,102.8,PF,1
1626,44,18.9,6,Dominick,Tomac,206.6,102.6,PF,1
1628,890,19.1,5,Scott,Crews,201.3,100.2,SF,1
1629,516,19.9,1,Alexander,Wolf,194.7,97.2,SF,1
1630,214,16.9,9,Jade,Slocum,201.9,100.9,SF,1
1631,935,18.3,9,Kayshaun,Whiteside,190.4,96.9,SG,1
1635,866,25.7,1,Ryan,Fiedler,199.4,98.5,SG,0
1638,864,8.5,43,Christian,Bantis,190.8,96.2,PG,1
1640,402,18.5,32,Bobby,Givens,225.9,112.3,C,0
1641,674,14.2,10,Jacob,Andersen,190.8,96,PG,1
1642,117,20.3,15,Desha,Burnley,213.2,105.1,PF,1
1646,851,13.1,12,Micah,Canty,208.9,103.3,SF,1
1648,855,24.7,28,Bruce,Hurt,190.8,93.9,PG,0
1649,559,16.6,25,Terrell,Duncan,190.8,95.9,PG,0
1652,579,15,9,Elliott,Bankett,229,115.4,C,1
1656,545,21.3,7,Donovan,Maunu,197,100,SG,1
1658,2,12.1,43,Anthony,Sagehorn,190.8,96.2,PG,0
1661,414,23.1,68,Shawn,Daugherty,221.2,110.6,C,0
1662,836,18.2,9,Langhorne,Mcquilliams,208.5,104.6,PF,1
1665,206,13.3,2,Maxim,Doig,219,109.6,C,1
1666,15,17.3,6,Robert,Gregory,194.4,95.8,SF,1
1669,13,18.8,44,Travon,Smith,221.6,109.8,C,0
1670,421,14.3,2,Jarell,Willis,207.6,104.6,SG,1
1671,277,22.1,15,Shannon,Woodard,190.8,95.3,PG,0
1672,598,17.7,10,Joel,Anderson,190.8,96.7,PG,1
1673,951,15.6,10,Aaron,Cunningham,202.6,101.9,SG,1
1674,548,25.8,8,Christopher,Miner,190.8,93.9,PG,1
1675,140,24.7,0,Kyle,Knapp,206.9,104.1,SF,0
1676,163,21.8,7,Julian,Benjamin,210.2,106.3,PF,1
1677,380,20,37,Dalton,Powell,197.2,97.4,SG,0
1681,378,23.4,0,Sean,Minner,221.5,111.1,C,0
1682,8,14.4,17,Nicholas,Grantham,198.9,100.1,SG,1
1684,727,18.1,1,Jacob,Williams,190.4,95.3,SG,1
1686,591,25.3,1,Vernon,Omar,208.1,102.8,PF,0
1687,835,20,11,Damiane,Sena,197.9,97,SG,0
1689,636,14.5,33,Blue,Wilson,200.7,102.8,SG,0
1691,368,15.1,7,Morgan,Friedrich,190.8,96.8,PG,1
1693,879,21.5,5,Erin,Hazard,191.1,95.1,SG,1
1695,759,19.5,41,Braeton,Hale,205.2,101.7,SF,0
1696,800,19.6,7,Brandon,Ryan,208.5,105.4,PF,1
1698,352,28.3,10,Alexander,Bear,215.1,107.7,C,0
