S.No,Headline,Source,Link,Category,Timestamp
439,Halal concerns drive vaccine hesitancy as Indonesia fights measles outbreak,Hindu,https://www.thehindu.com/news/international/halal-concerns-drive-vaccine-hesitancy-as-indonesia-fights-measles-outbreak/article70096789.ece,SciTech,"Fri, 26 Sep 2025 12:20:17 +0530"
440,U.S. plans 1:1 chip production rule to curb overseas reliance: Report,Hindu,https://www.thehindu.com/sci-tech/technology/us-plans-11-chip-production-rule-to-curb-overseas-reliance-report/article70096705.ece,SciTech,"Fri, 26 Sep 2025 12:11:09 +0530"
441,"CoreWeave expands OpenAI pact with new $6.5 billion contract, sees ""the quarter of diversification""",Hindu,https://www.thehindu.com/sci-tech/technology/coreweave-expands-openai-pact-with-new-65-billion-contract-sees-the-quarter-of-diversification/article70096276.ece,SciTech,"Fri, 26 Sep 2025 11:20:48 +0530"
442,Cisco rolls out software aimed at connecting a quantum computing cloud,Hindu,https://www.thehindu.com/sci-tech/technology/cisco-rolls-out-software-aimed-at-connecting-a-quantum-computing-cloud/article70096263.ece,SciTech,"Fri, 26 Sep 2025 11:15:01 +0530"
443,Google likely to be hit with first EU antitrust fine under new EU law,Hindu,https://www.thehindu.com/sci-tech/technology/google-likely-to-be-hit-with-first-eu-antitrust-fine-under-new-eu-law/article70096365.ece,SciTech,"Fri, 26 Sep 2025 10:47:12 +0530"
444,"Instagram’s teen safety features are flawed, researchers say",Hindu,https://www.thehindu.com/sci-tech/technology/instagrams-teen-safety-features-are-flawed-researchers-say/article70096274.ece,SciTech,"Fri, 26 Sep 2025 10:31:10 +0530"
445,Musk's xAI accuses rival OpenAI of stealing trade secrets,Hindu,https://www.thehindu.com/sci-tech/technology/musks-xai-accuses-rival-openai-of-stealing-trade-secrets/article70096459.ece,SciTech,"Fri, 26 Sep 2025 10:21:18 +0530"
446,Elon Musk's xAI to provide Grok chatbot to U.S. federal agencies,Hindu,https://www.thehindu.com/sci-tech/technology/elon-musks-xai-to-provide-grok-chatbot-to-us-federal-agencies/article70096281.ece,SciTech,"Fri, 26 Sep 2025 10:17:07 +0530"
447,Meta unveils new AI video feed Vibes,Hindu,https://www.thehindu.com/sci-tech/technology/meta-unveils-new-ai-video-feed-vibes/article70096362.ece,SciTech,"Fri, 26 Sep 2025 10:14:50 +0530"
448,Intel approaches TSMC for investments or partnership: Report,Hindu,https://www.thehindu.com/sci-tech/technology/intel-approaches-tsmc-for-investments-or-partnership-report/article70096363.ece,SciTech,"Fri, 26 Sep 2025 10:10:08 +0530"
449,Amazon's AWS CEO chides staff for slow product rollouts,Hindu,https://www.thehindu.com/sci-tech/technology/amazons-aws-ceo-chides-staff-for-slow-product-rollouts/article70096364.ece,SciTech,"Fri, 26 Sep 2025 10:05:16 +0530"
450,"Databricks, OpenAI team up to deliver AI models for enterprise clients",Hindu,https://www.thehindu.com/sci-tech/technology/databricks-openai-team-up-to-deliver-ai-models-for-enterprise-clients/article70096368.ece,SciTech,"Fri, 26 Sep 2025 09:54:37 +0530"
451,Meta in talks to use Google's Gemini to improve ad business: Report,Hindu,https://www.thehindu.com/sci-tech/technology/meta-in-talks-to-use-googles-gemini-to-improve-ad-business-report/article70096284.ece,SciTech,"Fri, 26 Sep 2025 09:52:21 +0530"
452,U.S. judge preliminarily approves $1.5 billion Anthropic copyright settlement,Hindu,https://www.thehindu.com/sci-tech/technology/us-judge-preliminarily-approves-15-billion-anthropic-copyright-settlement/article70096260.ece,SciTech,"Fri, 26 Sep 2025 09:41:01 +0530"
453,U.S. sounds alarm over hackers targeting Cisco security devices,Hindu,https://www.thehindu.com/sci-tech/technology/us-sounds-alarm-over-hackers-targeting-cisco-security-devices/article70096283.ece,SciTech,"Fri, 26 Sep 2025 09:08:47 +0530"
454,Amazon to pay $2.5 billion to settle Prime deception allegations,Hindu,https://www.thehindu.com/sci-tech/technology/amazon-to-pay-25-billion-to-settle-prime-deception-allegations/article70096270.ece,SciTech,"Fri, 26 Sep 2025 08:53:21 +0530"
455,The right to be cool in a sweltering Global South,Hindu,https://www.thehindu.com/sci-tech/energy-and-environment/the-right-to-be-cool-in-a-sweltering-south/article70093081.ece,SciTech,"Fri, 26 Sep 2025 08:30:00 +0530"
456,Muscle matters: rethinking obesity with resistance training,Hindu,https://www.thehindu.com/sci-tech/health/muscle-matters-rethinking-obesity-with-resistance-training/article70051463.ece,SciTech,"Fri, 26 Sep 2025 06:00:00 +0530"
457,Why does sadness cause us to shed tears?,Hindu,https://www.thehindu.com/sci-tech/science/why-does-sadness-cause-us-to-shed-tears/article70084015.ece,SciTech,"Fri, 26 Sep 2025 06:00:00 +0530"
458,Not ‘only’ a nail infection,Hindu,https://www.thehindu.com/sci-tech/health/not-only-a-nail-infection/article70065100.ece,SciTech,"Fri, 26 Sep 2025 06:00:00 +0530"
459,Trump signs order declaring TikTok sale plan meets U.S. requirements,Hindu,https://www.thehindu.com/news/international/trump-signs-order-declaring-tiktok-sale-plan-meets-us-requirements/article70095159.ece,SciTech,"Fri, 26 Sep 2025 02:08:51 +0530"
460,HPV vaccine to be available on Vidal Health’s digital platform,Hindu,https://www.thehindu.com/sci-tech/health/hpv-vaccine-to-be-available-on-vidal-healths-digital-platform/article70094387.ece,SciTech,"Fri, 26 Sep 2025 01:40:00 +0530"
461,Microsoft disables services to Israel defence unit after review,Hindu,https://www.thehindu.com/sci-tech/technology/microsoft-disables-services-to-israel-defence-unit-after-review/article70094906.ece,SciTech,"Thu, 25 Sep 2025 23:01:13 +0530"
462,Study projects cancer deaths to rise by 75% in next 25 years; ageing among driving factors,Hindu,https://www.thehindu.com/sci-tech/health/study-projects-cancer-deaths-to-rise-by-75-in-next-25-years-ageing-among-driving-factors/article70093440.ece,SciTech,"Thu, 25 Sep 2025 19:25:22 +0530"
463,World lung day : understanding common respiratory diseases and their effective management,Hindu,https://www.thehindu.com/sci-tech/health/world-lung-day-understanding-common-respiratory-diseases-and-their-effective-management/article70092903.ece,SciTech,"Thu, 25 Sep 2025 19:13:36 +0530"
464,"Amazon receives 38 crore customer visits in 2 days, smartphones register double digit growth",Hindu,https://www.thehindu.com/sci-tech/technology/amazon-receives-38-crore-customer-visits-in-2-days-smartphones-register-double-digit-growth/article70093476.ece,SciTech,"Thu, 25 Sep 2025 18:25:11 +0530"
465,"Salt, Gandhi, and the physiology of sodium hunger",Hindu,https://www.thehindu.com/sci-tech/health/salt-gandhi-and-the-physiology-of-sodium-hunger/article70069082.ece,SciTech,"Thu, 25 Sep 2025 18:24:34 +0530"
466,Telangana’s T-Works spearheads flight simulator development,Hindu,https://www.thehindu.com/news/national/telangana/telanganas-t-works-spearheads-flight-simulator-development/article70093053.ece,SciTech,"Thu, 25 Sep 2025 17:08:28 +0530"
467,Western Ghats and wildlife roadkill | Green Humour by Rohan Chakravarty,Hindu,https://www.thehindu.com/sci-tech/energy-and-environment/western-ghats-and-wildlife-roadkill-green-humour-by-rohan-chakravarty/article70079782.ece,SciTech,"Thu, 25 Sep 2025 17:01:07 +0530"
468,All you need to know about: otroverts,Hindu,https://www.thehindu.com/sci-tech/health/all-you-need-to-know-about-otroverts/article70083490.ece,SciTech,"Thu, 25 Sep 2025 15:30:00 +0530"
469,India’s first dugong reserve in Palk Bay gains global recognition at IUCN Congress,Hindu,https://www.thehindu.com/sci-tech/energy-and-environment/indias-first-dugong-reserve-in-palk-bay-gains-global-recognition-at-iucn-congress/article70092524.ece,SciTech,"Thu, 25 Sep 2025 15:20:58 +0530"
470,AI “companions” use emotional manipulation to keep you chatting longer: Study,Hindu,https://www.thehindu.com/sci-tech/technology/ai-companions-use-emotional-manipulation-to-keep-you-chatting-longer-study/article70092622.ece,SciTech,"Thu, 25 Sep 2025 14:41:01 +0530"
471,Singapore threatens fines for Meta over Facebook impersonation scams,Hindu,https://www.thehindu.com/sci-tech/technology/singapore-threatens-fines-for-meta-over-facebook-impersonation-scams/article70092549.ece,SciTech,"Thu, 25 Sep 2025 14:00:39 +0530"
472,"Apple blames EU tech law for postponed features, app marketplace risks",Hindu,https://www.thehindu.com/sci-tech/technology/apple-blames-eu-tech-law-for-postponed-features-app-marketplace-risks/article70092491.ece,SciTech,"Thu, 25 Sep 2025 13:35:46 +0530"
473,Qualcomm launches Snapdragon 8 Elite Gen 5 along with Snapdragon X2 Elite processors,Hindu,https://www.thehindu.com/sci-tech/technology/gadgets/qualcomm-launches-snapdragon-8-elite-gen-5-along-with-snapdragon-x2-elite-processors/article70092498.ece,SciTech,"Thu, 25 Sep 2025 13:22:33 +0530"
474,Google unveils AI mood board tool Mixboard,Hindu,https://www.thehindu.com/sci-tech/technology/google-unveils-ai-mood-board-tool-mixboard/article70092436.ece,SciTech,"Thu, 25 Sep 2025 12:58:13 +0530"
475,"Nothing’s CMF to operate as independent subsidiary in India, announces JV with Optiemus",Hindu,https://www.thehindu.com/sci-tech/technology/nothings-cmf-to-operate-as-independent-subsidiary-in-india-announces-jv-with-optiemus/article70092182.ece,SciTech,"Thu, 25 Sep 2025 11:57:06 +0530"
476,OpenAI is building ads team internally: Report,Hindu,https://www.thehindu.com/sci-tech/technology/openai-is-building-ads-team-internally-report/article70092192.ece,SciTech,"Thu, 25 Sep 2025 11:55:09 +0530"
477,"China, world's largest carbon polluting nation, announces new climate goal to cut emissions",Hindu,https://www.thehindu.com/news/international/china-worlds-largest-carbon-polluting-nation-announces-new-climate-goal-to-cut-emissions/article70092039.ece,SciTech,"Thu, 25 Sep 2025 11:31:23 +0530"
478,"Trump will sign TikTok executive order on Thursday, source says",Hindu,https://www.thehindu.com/sci-tech/technology/trump-will-sign-tiktok-executive-order-on-thursday-source-says/article70091771.ece,SciTech,"Thu, 25 Sep 2025 11:00:39 +0530"
479,"OpenAI, under pressure to meet demand, widens scope of Stargate and eyes debt to finance chips",Hindu,https://www.thehindu.com/sci-tech/technology/openai-under-pressure-to-meet-demand-widens-scope-of-stargate-and-eyes-debt-to-finance-chips/article70091869.ece,SciTech,"Thu, 25 Sep 2025 10:39:19 +0530"
480,"TSMC, chip design software firms tap AI to help chips use less energy",Hindu,https://www.thehindu.com/sci-tech/technology/tsmc-chip-design-software-firms-tap-ai-to-help-chips-use-less-energy/article70091783.ece,SciTech,"Thu, 25 Sep 2025 10:09:27 +0530"
481,India beat Pakistan in thriller to win Asia Cup,BBC,https://www.bbc.com/sport/cricket/articles/c2ej42lmx3mo?at_medium=RSS&at_campaign=rss,India,2025-09-28 20:56:31
482,At least 40 dead in crush at political rally in India,BBC,https://www.bbc.com/news/articles/c98dqyj5dpjo?at_medium=RSS&at_campaign=rss,India,2025-09-28 14:45:15
483,Justice on hold: India court crippled by a million-case backlog,BBC,https://www.bbc.com/news/articles/c4gz4y4p80po?at_medium=RSS&at_campaign=rss,India,2025-09-28 23:57:57
484,How smelly shoes inspired India's Ig Nobel prize-winning study,BBC,https://www.bbc.com/news/articles/cpq51xp4e91o?at_medium=RSS&at_campaign=rss,India,2025-09-28 00:25:28
485,H-1B visa changes may give Canada an opportunity. Will it seize it?,BBC,https://www.bbc.com/news/articles/cx27lj39e99o?at_medium=RSS&at_campaign=rss,India,2025-09-27 21:14:34
486,How India's war against Maoists is affecting its people,BBC,https://www.bbc.com/news/articles/c9qj9w5qyngo?at_medium=RSS&at_campaign=rss,India,2025-09-27 01:51:30
487,"Woman, 73, deported by ICE to India after three decades in US",BBC,https://www.bbc.com/news/articles/c0jqvz24llyo?at_medium=RSS&at_campaign=rss,India,2025-09-26 19:05:03
488,The Indian who caught 'Bikini killer' twice - and is now Netflix hero,BBC,https://www.bbc.com/news/articles/cq65gvjqz88o?at_medium=RSS&at_campaign=rss,India,2025-09-26 00:08:11
489,The sun sets on India's iconic and controversial Soviet fighter jet,BBC,https://www.bbc.com/news/articles/cly72e3zrjno?at_medium=RSS&at_campaign=rss,India,2025-09-24 22:42:00
490,Bollywood stars fight for personality rights amid deepfake surge,BBC,https://www.bbc.com/news/articles/cz08y4ppvr5o?at_medium=RSS&at_campaign=rss,India,2025-09-23 22:51:08
491,Why the Pakistan-Saudi Arabia defence pact is unsettling India,BBC,https://www.bbc.com/news/articles/c147gkxyyrmo?at_medium=RSS&at_campaign=rss,India,2025-09-22 22:29:35
492,Modi's tax cuts will give India a festive  spending boost,BBC,https://www.bbc.com/news/articles/c04qd2lkq23o?at_medium=RSS&at_campaign=rss,India,2025-09-21 23:08:18
493,"Trump's $100,000 H-1B visa shock: Why US may lose more than India",BBC,https://www.bbc.com/news/articles/ce3yy58lj79o?at_medium=RSS&at_campaign=rss,India,2025-09-22 05:59:50
494,'No sugar-coated cinema for me': Indian director who scripted history at Venice,BBC,https://www.bbc.com/news/articles/ce86148vn1xo?at_medium=RSS&at_campaign=rss,India,2025-09-20 23:50:53
495,Sikh granny's arrest by US immigration sparks community anger,BBC,https://www.bbc.com/news/articles/ckgq63lgn7zo?at_medium=RSS&at_campaign=rss,India,2025-09-20 00:22:11
496,Battling a rare brain-eating disease in an Indian state,BBC,https://www.bbc.com/news/articles/c79ven0xxyqo?at_medium=RSS&at_campaign=rss,India,2025-09-18 00:00:04
497,The lonely life and death of Delhi's only African elephant,BBC,https://www.bbc.com/news/articles/cx2nlevy2gpo?at_medium=RSS&at_campaign=rss,India,2025-09-19 07:03:00
498,Why more women get cancer in India - but more men die,BBC,https://www.bbc.com/news/articles/c04q9v49ndgo?at_medium=RSS&at_campaign=rss,India,2025-09-16 00:32:03
499,One woman and 33 men: Why India's Supreme Court is 'a men's club',BBC,https://www.bbc.com/news/articles/ce9r047252jo?at_medium=RSS&at_campaign=rss,India,2025-09-14 23:35:29
500,The Indian city that sparkles like Paris at night,BBC,https://www.bbc.com/news/articles/c14704vj4r2o?at_medium=RSS&at_campaign=rss,India,2025-09-13 22:11:22
501,Worried migrants head home from India after Nepal turmoil,BBC,https://www.bbc.com/news/articles/c15kzx99qevo?at_medium=RSS&at_campaign=rss,India,2025-09-11 23:50:46
502,"After fatal crash, Sikh truck drivers in the US fear backlash",BBC,https://www.bbc.com/news/articles/cy4rmymrl2ro?at_medium=RSS&at_campaign=rss,India,2025-09-13 23:06:47
503,Five die after Indian city receives worst single-spell rainfall in years,BBC,https://www.bbc.com/news/videos/c5y5dr2qpqvo?at_medium=RSS&at_campaign=rss,India,2025-09-23 07:36:53
504,"Homes damaged, cars swept away as rains flood India's Uttarakhand",BBC,https://www.bbc.com/news/videos/c8641vd73jxo?at_medium=RSS&at_campaign=rss,India,2025-09-16 10:22:35
505,"Watch: BBC analyses the warmth and hand-holding at Xi, Modi and Putin's summit",BBC,https://www.bbc.com/news/videos/cn0r02zgjj4o?at_medium=RSS&at_campaign=rss,India,2025-09-01 17:09:33
506,"Watch: Putin, Modi and other world leaders in China for summit",BBC,https://www.bbc.com/news/videos/c5y310qngqpo?at_medium=RSS&at_campaign=rss,India,2025-08-31 09:39:53
507,Watch: Raging rivers cause destruction in parts of northern India,BBC,https://www.bbc.com/news/videos/cp94eg1p7rvo?at_medium=RSS&at_campaign=rss,India,2025-08-27 09:30:46
508,Heartbreaking search for missing children after India flash floods,BBC,https://www.bbc.com/news/videos/c4gzky0yjn0o?at_medium=RSS&at_campaign=rss,India,2025-08-08 06:50:27
509,Terrifying video shows flash flood engulfing riverside village in India,BBC,https://www.bbc.com/news/videos/cn85vlxxxz5o?at_medium=RSS&at_campaign=rss,India,2025-08-05 10:42:37
510,Tesla: Milestone as first showroom opens in India,BBC,https://www.bbc.com/news/videos/c4gd51zp1xno?at_medium=RSS&at_campaign=rss,India,2025-07-15 13:33:57
511,"Air India report may lead to answers, but not closure for families",BBC,https://www.bbc.com/news/videos/c80pj0pv974o?at_medium=RSS&at_campaign=rss,India,2025-07-12 06:04:07
512,"Abhishek Bachchan: Cricket, India and Me",BBC,https://www.bbc.com/sport/cricket/videos/cvg47vrg1e2o?at_medium=RSS&at_campaign=rss,India,2025-07-21 12:57:10
513,'I don't believe it yet': India plane crash victim's brother,BBC,https://www.bbc.com/news/videos/cg5vrd7lgm2o?at_medium=RSS&at_campaign=rss,India,2025-06-13 12:30:38
514,Singapore denies entry to exiled HK pro-democracy activist,BBC,https://www.bbc.com/news/articles/c8rv1r11y30o?at_medium=RSS&at_campaign=rss,Asia,2025-09-29 02:45:57
515,Falcon crowned Bird of the Year in New Zealand,BBC,https://www.bbc.com/news/articles/cx25y1e5qrwo?at_medium=RSS&at_campaign=rss,Asia,2025-09-29 01:05:13
516,Justice on hold: India court crippled by a million-case backlog,BBC,https://www.bbc.com/news/articles/c4gz4y4p80po?at_medium=RSS&at_campaign=rss,Asia,2025-09-28 23:57:57
517,Watch: World's highest bridge opens in China,BBC,https://www.bbc.com/news/videos/c0jq5ywngx6o?at_medium=RSS&at_campaign=rss,Asia,2025-09-28 15:24:09
518,At least 40 dead in crush at political rally in India,BBC,https://www.bbc.com/news/articles/c98dqyj5dpjo?at_medium=RSS&at_campaign=rss,Asia,2025-09-28 14:45:15
519,China launches campaign to keep killjoys off the internet,BBC,https://www.bbc.com/news/articles/c39r7p47wzgo?at_medium=RSS&at_campaign=rss,Asia,2025-09-25 22:01:24
520,"Woman, 73, deported by ICE to India after three decades in US",BBC,https://www.bbc.com/news/articles/c0jqvz24llyo?at_medium=RSS&at_campaign=rss,Asia,2025-09-26 19:05:03
521,Taiwan convicts ex-presidential aide of spying for China,BBC,https://www.bbc.com/news/articles/cp8w0j16pyno?at_medium=RSS&at_campaign=rss,Asia,2025-09-26 06:42:39
522,"Over 1,000 children fall ill from free school lunches in Indonesia",BBC,https://www.bbc.com/news/articles/cvg91y15l7qo?at_medium=RSS&at_campaign=rss,Asia,2025-09-25 15:19:45
523,India imposes curfew in Ladakh after statehood protests turn violent,BBC,https://www.bbc.com/news/articles/cr5qzp7mq7qo?at_medium=RSS&at_campaign=rss,Asia,2025-09-25 09:26:09
524,Kindergarten parents told to pay thousands for kids' art - sparking uproar and a midnight heist,BBC,https://www.bbc.com/news/articles/cq8ed2g95zlo?at_medium=RSS&at_campaign=rss,Asia,2025-09-24 20:57:00
525,India legal setback for Elon Musk's X in free speech fight,BBC,https://www.bbc.com/news/articles/clyqxp0z7x0o?at_medium=RSS&at_campaign=rss,Asia,2025-09-25 08:03:29
526,Instagram vs reality: Bali is becoming a victim of its own success,BBC,https://www.bbc.com/news/articles/c07vxdny178o?at_medium=RSS&at_campaign=rss,Asia,2025-09-27 22:06:50
527,Is the US-China TikTok deal done? Here's what you need to know,BBC,https://www.bbc.com/news/videos/cg5ege645reo?at_medium=RSS&at_campaign=rss,Asia,2025-09-26 10:02:14
528,Stray Kids downplay global fame: 'Success is a strong word',BBC,https://www.bbc.com/news/articles/cy9n502g0vxo?at_medium=RSS&at_campaign=rss,Asia,2025-09-26 00:07:56
529,The sun sets on India's iconic and controversial Soviet fighter jet,BBC,https://www.bbc.com/news/articles/cly72e3zrjno?at_medium=RSS&at_campaign=rss,Asia,2025-09-24 22:42:00
530,Watch: BBC correspondent reports from southern China hit by 'king of storms',BBC,https://www.bbc.com/news/videos/cqlzkvlkn2yo?at_medium=RSS&at_campaign=rss,Asia,2025-09-24 02:22:01
531,Disabled Post Office Horizon victim offered 15% of claim,BBC,https://www.bbc.com/news/articles/cq5jqxjqj0eo?at_medium=RSS&at_campaign=rss,Business,2025-09-28 23:48:03
532,How weight-loss injections are turning obesity into a wealth issue,BBC,https://www.bbc.com/news/articles/cre5xp83394o?at_medium=RSS&at_campaign=rss,Business,2025-09-28 23:02:31
533,Can Labour reverse 'desperate loss of faith' from business?,BBC,https://www.bbc.com/news/articles/cn0xyxnyz48o?at_medium=RSS&at_campaign=rss,Business,2025-09-28 23:46:58
534,Reeves to guarantee paid work for young people unemployed for 18 months,BBC,https://www.bbc.com/news/articles/c80gj2knrx4o?at_medium=RSS&at_campaign=rss,Business,2025-09-28 22:13:31
535,"Hackers contact Harrods after 430,000 customer records hit by IT breach",BBC,https://www.bbc.com/news/articles/cpq5w324pd3o?at_medium=RSS&at_campaign=rss,Business,2025-09-28 17:25:38
536,The picturesque Dutch village set to charge tourists an entry fee,BBC,https://www.bbc.com/news/articles/cn4ly3mr443o?at_medium=RSS&at_campaign=rss,Business,2025-09-28 23:09:59
537,Watch: PM repeatedly asked if he will rule out VAT rise in Budget,BBC,https://www.bbc.com/news/videos/c5y86zxvmmpo?at_medium=RSS&at_campaign=rss,Business,2025-09-28 16:00:04
538,"More government help might be needed for Jaguar Land Rover, says MP",BBC,https://www.bbc.com/news/articles/c62zggj69e0o?at_medium=RSS&at_campaign=rss,Business,2025-09-28 15:38:20
539,"Move over, Murdochs - a new family dynasty is shaking up US media",BBC,https://www.bbc.com/news/articles/cr4qwwk0g0yo?at_medium=RSS&at_campaign=rss,Business,2025-09-28 00:30:14
540,"Building of three new towns will start before election, Labour pledges",BBC,https://www.bbc.com/news/articles/cly1geen679o?at_medium=RSS&at_campaign=rss,Business,2025-09-28 13:13:51
541,'Jaguar Land Rover supply chain workers are really struggling',BBC,https://www.bbc.com/news/articles/c0q7395np59o?at_medium=RSS&at_campaign=rss,Business,2025-09-28 16:45:30
542,Reeves pushes for EU youth migration scheme ahead of Budget,BBC,https://www.bbc.com/news/articles/c179z10vy28o?at_medium=RSS&at_campaign=rss,Business,2025-09-27 10:07:09
543,Teaching union demands action over 'failing' pension scheme,BBC,https://www.bbc.com/news/articles/cm2zvj2ex70o?at_medium=RSS&at_campaign=rss,Business,2025-09-27 07:41:28
544,Harrods says customers' data stolen in IT breach,BBC,https://www.bbc.com/news/articles/c8d70d912e6o?at_medium=RSS&at_campaign=rss,Business,2025-09-27 07:43:40
545,"'There's no way we can afford $100,000': Small firms scramble over H-1B visa fees",BBC,https://www.bbc.com/news/articles/cdjzrl9kkkmo?at_medium=RSS&at_campaign=rss,Business,2025-09-25 00:11:05
546,Zimbabwe is tobacco country. But some think the future lies in blueberries,BBC,https://www.bbc.com/news/articles/c5y5qllgpgzo?at_medium=RSS&at_campaign=rss,Business,2025-09-27 23:06:31
547,The bacteria turning waste plastic into painkillers,BBC,https://www.bbc.com/news/articles/c4gvm1kjxxvo?at_medium=RSS&at_campaign=rss,Business,2025-09-25 23:02:06
548,"Trump claims a TikTok deal is done. Who would own it, and how would it work?",BBC,https://www.bbc.com/news/articles/clyng762q4eo?at_medium=RSS&at_campaign=rss,Business,2025-09-25 21:52:36
549,China launches campaign to keep killjoys off the internet,BBC,https://www.bbc.com/news/articles/c39r7p47wzgo?at_medium=RSS&at_campaign=rss,Business,2025-09-25 22:01:24
550,What's the big deal about AI data centres?,BBC,https://www.bbc.com/news/articles/ckg2ldpl9leo?at_medium=RSS&at_campaign=rss,Business,2025-09-22 23:10:50
551,Global conflicts drive demand for war risk insurance,BBC,https://www.bbc.com/news/articles/c15kzjkqpqeo?at_medium=RSS&at_campaign=rss,Business,2025-09-22 00:09:42
552,"We have hybrid cars, now hybrid planes are coming",BBC,https://www.bbc.com/news/articles/cx27vlp3zzgo?at_medium=RSS&at_campaign=rss,Business,2025-09-18 23:01:17
553,Food bank appeals for help due to soaring demand,BBC,https://www.bbc.com/news/articles/c62l0j5037eo?at_medium=RSS&at_campaign=rss,Business,2025-09-28 14:46:34
554,Dad-of-three turns to food bank after job loss,BBC,https://www.bbc.com/news/articles/c8d7y1gj319o?at_medium=RSS&at_campaign=rss,Business,2025-09-28 06:02:32
555,"'At our library you can borrow drills, telescopes and life jackets'",BBC,https://www.bbc.com/news/articles/cn5q61kywx1o?at_medium=RSS&at_campaign=rss,Business,2025-09-28 05:49:01
556,Teaching union demands action over 'failing' pension scheme,BBC,https://www.bbc.com/news/articles/cm2zvj2ex70o?at_medium=RSS&at_campaign=rss,Business,2025-09-27 07:41:28
557,Martin Lewis on one big misunderstanding about student loans,BBC,https://www.bbc.com/news/videos/c4g25mm41npo?at_medium=RSS&at_campaign=rss,Business,2025-09-26 13:55:35
558,Trump's state visit is mired with potential pitfalls despite careful planning,BBC,https://www.bbc.com/news/articles/c4gw25w9841o?at_medium=RSS&at_campaign=rss,Business,2025-09-15 23:06:35
559,The UK car industry is at a tipping point - can it be saved?,BBC,https://www.bbc.com/news/articles/c23p028p200o?at_medium=RSS&at_campaign=rss,Business,2025-08-12 23:00:58
560,Trump's global tariffs 'victory' may well come at a high price,BBC,https://www.bbc.com/news/articles/c0l6g13rlwko?at_medium=RSS&at_campaign=rss,Business,2025-07-31 23:01:04
561,"Labour might be down, but it's not necessarily out - voters reflect on a year in power",BBC,https://www.bbc.com/news/articles/cvg8vjm4ee1o?at_medium=RSS&at_campaign=rss,Business,2025-07-05 16:11:02
562,China's electric cars are becoming slicker and cheaper - but is there a deeper cost?,BBC,https://www.bbc.com/news/articles/cy8d4v69jw6o?at_medium=RSS&at_campaign=rss,Business,2025-06-09 23:04:10
563,Martin Lewis on one big misunderstanding about student loans,BBC,https://www.bbc.com/news/videos/c4g25mm41npo?at_medium=RSS&at_campaign=rss,Business,2025-09-26 13:55:35
564,'I'm 21 and sharing a room with my 10-year-old sister',BBC,https://www.bbc.com/news/videos/c04qv40rq5ko?at_medium=RSS&at_campaign=rss,Business,2025-09-26 12:56:48
565,Is the US-China TikTok deal done? Here's what you need to know,BBC,https://www.bbc.com/news/videos/cg5ege645reo?at_medium=RSS&at_campaign=rss,Business,2025-09-26 10:02:14
566,Business Daily,BBC,https://www.bbc.co.uk/sounds/play/w3ct6s2n?at_medium=RSS&at_campaign=rss,Business,2025-09-24 23:01:00
567,Rethink,BBC,https://www.bbc.co.uk/sounds/play/m002jtvk?at_medium=RSS&at_campaign=rss,Business,2025-09-25 15:30:00
568,Nursery hackers threaten to publish more children's profiles online,BBC,https://www.bbc.com/news/articles/c07vxv8v89lo?at_medium=RSS&at_campaign=rss,Tech,2025-09-26 20:27:32
569,Facebook and Instagram to get £2.99 UK subscription fee to stop ads,BBC,https://www.bbc.com/news/articles/c5y4xl5x8q7o?at_medium=RSS&at_campaign=rss,Tech,2025-09-26 10:54:12
570,Is the US-China TikTok deal done? Here's what you need to know,BBC,https://www.bbc.com/news/videos/cg5ege645reo?at_medium=RSS&at_campaign=rss,Tech,2025-09-26 10:02:14
571,Microsoft cuts off some services used by Israeli military unit,BBC,https://www.bbc.com/news/articles/cvgjx0zve2no?at_medium=RSS&at_campaign=rss,Tech,2025-09-25 22:01:15
572,"Trump claims a TikTok deal is done. Who would own it, and how would it work?",BBC,https://www.bbc.com/news/articles/clyng762q4eo?at_medium=RSS&at_campaign=rss,Tech,2025-09-25 21:52:36
573,"Children's names, pictures and addresses stolen in nursery chain hack",BBC,https://www.bbc.com/news/articles/c62ldyvpwv9o?at_medium=RSS&at_campaign=rss,Tech,2025-09-25 17:00:38
574,China launches campaign to keep killjoys off the internet,BBC,https://www.bbc.com/news/articles/c39r7p47wzgo?at_medium=RSS&at_campaign=rss,Tech,2025-09-25 22:01:24
575,"Instagram teen accounts still show suicide content, study claims",BBC,https://www.bbc.com/news/articles/ce32w7we01eo?at_medium=RSS&at_campaign=rss,Tech,2025-09-25 10:03:59
576,The bacteria turning waste plastic into painkillers,BBC,https://www.bbc.com/news/articles/c4gvm1kjxxvo?at_medium=RSS&at_campaign=rss,Tech,2025-09-25 23:02:06
577,Sonic the Hedgehog boss on how the series keeps up to speed,BBC,https://www.bbc.com/news/articles/cy8ry1vn097o?at_medium=RSS&at_campaign=rss,Tech,2025-09-25 11:07:07
578,Man arrested in connection with cyber-attack on airports,BBC,https://www.bbc.com/news/articles/c62ldxyj431o?at_medium=RSS&at_campaign=rss,Tech,2025-09-24 11:53:42
579,YouTube content creators contributed £2.2bn to UK economy in 2024,BBC,https://www.bbc.com/news/articles/c0knpm6v36go?at_medium=RSS&at_campaign=rss,Tech,2025-09-24 09:03:45
